PulseNo,TotalArea,TailArea,Classification
5579,4464,2820,Neutron
5580,4464,2712,Neutron
5581,4464,2864,Neutron
5582,4464,2848,Neutron
5583,4464,2720,Neutron
5584,4464,2680,Neutron
5585,6792,4316,Neutron
5586,6792,4152,Neutron
5587,6792,4152,Neutron
5588,6792,2664,Gamma
5589,3720,2304,Neutron
5590,3720,2312,Neutron
5591,3720,2440,Neutron
5592,3720,2388,Neutron
5593,3720,2296,Neutron
5594,6080,3728,Neutron
5595,6080,3740,Neutron
5596,6080,3712,Neutron
5597,6080,3760,Neutron
5598,6080,3792,Neutron
5599,6080,3900,Neutron
5600,8296,5232,Neutron
5601,8296,5056,Neutron
5602,5672,3416,Neutron
5603,5672,3648,Neutron
5604,5672,3472,Neutron
5605,5672,3772,Neutron
5606,5672,3688,Neutron
5607,5672,3600,Neutron
5608,3664,2348,Neutron
5609,3664,2316,Neutron
5610,3664,1328,Gamma
5611,3664,2260,Neutron
5612,3664,2292,Neutron
5613,9448,5924,Neutron
5614,9448,3392,Gamma
5615,9448,3456,Gamma
5616,9448,5672,Neutron
5617,8112,5120,Neutron
5618,8112,4912,Neutron
5619,8112,4924,Neutron
5620,8112,4920,Neutron
5621,8112,4940,Neutron
5622,8112,4880,Neutron
5623,6840,4280,Neutron
5624,6840,4388,Neutron
5625,6840,4260,Neutron
5626,6840,4132,Neutron
5627,6688,2552,Gamma
5628,6688,4360,Neutron
5629,6688,4168,Neutron
5630,6688,4236,Neutron
5631,6688,4088,Neutron
5632,6688,4300,Neutron
5633,6688,4284,Neutron
5634,6688,4176,Neutron
5635,6688,4024,Neutron
5636,6688,4128,Neutron
5637,6640,4052,Neutron
5638,6640,4164,Neutron
5639,6640,4168,Neutron
5640,6640,2632,Gamma
5641,6640,4032,Neutron
5642,6640,4056,Neutron
5643,6640,4004,Neutron
5644,2088,812,Gamma
5645,2088,792,Gamma
5646,2088,816,Gamma
5647,2088,1304,Neutron
5648,2088,820,Gamma
5649,2456,1520,Neutron
5650,2456,1488,Neutron
5651,2456,1624,Neutron
5652,2456,864,Gamma
5653,2456,1504,Neutron
5654,2456,944,Gamma
5655,2456,1512,Neutron
5656,6288,3880,Neutron
5657,10856,6648,Neutron
5658,3736,2312,Neutron
5659,3736,2356,Neutron
5660,3736,2488,Neutron
5661,3736,2384,Neutron
5662,3736,2280,Neutron
5663,3736,2256,Neutron
5664,3736,2448,Neutron
5665,3736,2368,Neutron
5666,1728,680,Gamma
5667,1728,1184,Neutron
5668,1728,640,Gamma
5669,1728,1112,Neutron
5670,1728,1148,Neutron
5671,1728,1216,Neutron
5672,1728,688,Gamma
5673,1728,648,Gamma
5674,1728,632,Gamma
5675,7112,4380,Neutron
5676,5152,3244,Neutron
5677,5152,3168,Neutron
5678,5152,3292,Neutron
5679,5152,3184,Neutron
5680,5152,3392,Neutron
5681,5152,3144,Neutron
5682,4664,2992,Neutron
5683,4664,1792,Gamma
5684,4664,1704,Gamma
5685,4664,2960,Neutron
5686,4664,1836,Gamma
5687,4664,2844,Neutron
5688,1800,1144,Neutron
5689,1800,644,Gamma
5690,1800,1184,Neutron
5691,1800,696,Gamma
5692,1800,692,Gamma
5693,1800,712,Gamma
5694,3992,2648,Neutron
5695,3992,2400,Neutron
5696,3992,2504,Neutron
5697,3992,1592,Gamma
5698,3992,2576,Neutron
5699,3992,2624,Neutron
5700,3752,2432,Neutron
5701,3752,2376,Neutron
5702,3752,2404,Neutron
5703,3752,2276,Neutron
5704,3752,2316,Neutron
5705,3752,2320,Neutron
5706,3752,2360,Neutron
5707,3752,2592,Neutron
5708,11352,4008,Gamma
5709,11352,4040,Gamma
5710,6768,4228,Neutron
5711,6768,4200,Neutron
5712,5392,3424,Neutron
5713,5392,2144,Gamma
5714,5392,3456,Neutron
5715,5392,3360,Neutron
5716,5392,3248,Neutron
5717,8584,5376,Neutron
5718,8584,3340,Gamma
5719,8584,5568,Neutron
5720,5968,3628,Neutron
5721,5968,3640,Neutron
5722,5968,2384,Gamma
5723,5968,3616,Neutron
5724,5968,3740,Neutron
5725,3544,1340,Gamma
5726,3544,2392,Neutron
5727,3544,2200,Neutron
5728,3544,2192,Neutron
5729,3544,2248,Neutron
5730,3544,2216,Neutron
5731,3544,1368,Gamma
5732,3544,2232,Neutron
5733,2888,1924,Neutron
5734,2888,1816,Neutron
5735,2888,1752,Neutron
5736,2888,1888,Neutron
5737,2888,1820,Neutron
5738,2888,1896,Neutron
5739,2888,1816,Neutron
5740,4888,3088,Neutron
5741,4888,3000,Neutron
5742,4888,2944,Neutron
5743,4888,2936,Neutron
5744,4888,3152,Neutron
5745,4888,3056,Neutron
5746,4888,3012,Neutron
5747,4888,2936,Neutron
5748,4888,3132,Neutron
5749,4888,3184,Neutron
5750,4888,1904,Gamma
5751,4888,3092,Neutron
5752,4888,3040,Neutron
5753,4888,2936,Neutron
5754,7264,4500,Neutron
5755,7264,4360,Neutron
5756,7264,2840,Gamma
5757,7264,4656,Neutron
5758,7264,2704,Gamma
5759,7264,4396,Neutron
5760,7264,4488,Neutron
5761,7264,2904,Gamma
5762,6136,2448,Gamma
5763,6136,3736,Neutron
5764,6136,3744,Neutron
5765,6136,2264,Gamma
5766,6136,3780,Neutron
5767,6136,3732,Neutron
5768,4752,2876,Neutron
5769,4752,2912,Neutron
5770,4752,2984,Neutron
5771,4752,1888,Gamma
5772,4752,3000,Neutron
5773,4752,1896,Gamma
5774,4088,2504,Neutron
5775,4088,2608,Neutron
5776,4088,2468,Neutron
5777,4088,2680,Neutron
5778,4088,2520,Neutron
5779,4088,2496,Neutron
5780,4088,2760,Neutron
5781,1920,752,Gamma
5782,1920,1192,Neutron
5783,1920,764,Gamma
5784,1920,736,Gamma
5785,7272,4460,Neutron
5786,7272,4524,Neutron
5787,7272,4376,Neutron
5788,7272,4424,Neutron
5789,7272,4672,Neutron
5790,5352,3312,Neutron
5791,5352,3300,Neutron
5792,5352,3392,Neutron
5793,5352,3256,Neutron
5794,2760,1088,Gamma
5795,2760,1072,Gamma
5796,2760,1080,Gamma
5797,2760,1064,Gamma
5798,2760,1856,Neutron
5799,2760,1064,Gamma
5800,2760,1692,Neutron
5801,2760,1760,Neutron
5802,2760,1704,Neutron
5803,2760,1760,Neutron
5804,4688,2904,Neutron
5805,4688,2888,Neutron
5806,4688,1864,Gamma
5807,4688,3032,Neutron
5808,4688,2904,Neutron
5809,4688,3040,Neutron
5810,4688,1840,Gamma
5811,4688,3128,Neutron
5812,4856,2920,Neutron
5813,4856,2952,Neutron
5814,4856,1912,Gamma
5815,4856,3096,Neutron
5816,4856,3024,Neutron
5817,4856,2960,Neutron
5818,8680,3388,Gamma
5819,8680,5284,Neutron
5820,8680,5272,Neutron
5821,5880,3584,Neutron
5822,5880,3704,Neutron
5823,5880,3696,Neutron
5824,5880,3708,Neutron
5825,5880,3752,Neutron
5826,2056,776,Gamma
5827,2056,1336,Neutron
5828,2056,716,Gamma
5829,2056,812,Gamma
5830,2056,720,Gamma
5831,2056,1360,Neutron
5832,6240,3936,Neutron
5833,6240,3912,Neutron
5834,6240,3856,Neutron
5835,6240,3768,Neutron
5836,2064,784,Gamma
5837,2064,1380,Neutron
5838,2064,1440,Neutron
5839,2064,824,Gamma
5840,2064,824,Gamma
5841,2064,1304,Neutron
5842,5304,2112,Gamma
5843,5304,3316,Neutron
5844,5304,3232,Neutron
5845,5304,2104,Gamma
5846,5304,3404,Neutron
5847,5304,3232,Neutron
5848,5304,3512,Neutron
5849,5304,3212,Neutron
5850,3264,2048,Neutron
5851,3264,2216,Neutron
5852,3264,2064,Neutron
5853,3264,2056,Neutron
5854,3264,1240,Gamma
5855,3264,2032,Neutron
5856,3264,2016,Neutron
5857,3264,2016,Neutron
5858,3264,2104,Neutron
5859,3264,2048,Neutron
5860,3264,2184,Neutron
5861,3264,1256,Gamma
5862,4560,2744,Neutron
5863,4560,2784,Neutron
5864,4560,2848,Neutron
5865,4560,2952,Neutron
5866,4560,2928,Neutron
5867,4560,2968,Neutron
5868,4560,3000,Neutron
5869,4560,2808,Neutron
5870,4560,2908,Neutron
5871,4560,2920,Neutron
5872,4560,2860,Neutron
5873,560,216,Gamma
5874,560,208,Gamma
5875,560,216,Gamma
5876,560,208,Gamma
5877,560,216,Gamma
5878,560,216,Gamma
5879,560,200,Gamma
5880,560,192,Gamma
5881,560,192,Gamma
5882,560,216,Gamma
5883,560,208,Gamma
5884,560,184,Gamma
5885,560,176,Gamma
5886,560,200,Gamma
5887,560,216,Gamma
5888,560,216,Gamma
5889,2496,1600,Neutron
5890,2496,1676,Neutron
5891,2496,1568,Neutron
5892,2496,992,Gamma
5893,2496,1624,Neutron
5894,5624,3512,Neutron
5895,5624,2088,Gamma
5896,5624,3664,Neutron
5897,5624,3648,Neutron
5898,1808,1088,Neutron
5899,1808,1092,Neutron
5900,1808,1196,Neutron
5901,1808,696,Gamma
5902,1808,1116,Neutron
5903,7960,5240,Neutron
5904,7960,4904,Neutron
5905,7960,4784,Neutron
5906,5984,3836,Neutron
5907,5984,2284,Gamma
5908,5984,3984,Neutron
5909,5984,3592,Neutron
5910,5984,3688,Neutron
5911,5984,3816,Neutron
5912,5984,2328,Gamma
5913,5984,3656,Neutron
5914,3280,2240,Neutron
5915,3280,1264,Gamma
5916,2560,1016,Gamma
5917,2560,1016,Gamma
5918,2560,1716,Neutron
5919,496,184,Gamma
5920,496,184,Gamma
5921,496,176,Gamma
5922,496,180,Gamma
5923,496,196,Gamma
5924,496,148,Gamma
5925,496,184,Gamma
5926,496,184,Gamma
5927,496,196,Gamma
5928,496,192,Gamma
5929,496,184,Gamma
5930,496,168,Gamma
5931,496,168,Gamma
5932,496,176,Gamma
5933,496,152,Gamma
5934,496,168,Gamma
5935,496,180,Gamma
5936,3112,1952,Neutron
5937,3112,1944,Neutron
5938,3112,1168,Gamma
5939,3112,2108,Neutron
5940,3112,1240,Gamma
5941,5768,3496,Neutron
5942,5768,4000,Neutron
5943,5768,3552,Neutron
5944,5768,3584,Neutron
5945,5768,3632,Neutron
5946,5768,3624,Neutron
5947,5768,3716,Neutron
5948,5432,3472,Neutron
5949,5432,3384,Neutron
5950,5432,3336,Neutron
5951,5432,3348,Neutron
5952,5432,3560,Neutron
5953,5432,3496,Neutron
5954,3888,2424,Neutron
5955,3888,2408,Neutron
5956,3888,2420,Neutron
5957,3888,2476,Neutron
5958,3888,2480,Neutron
5959,6712,4088,Neutron
5960,6984,4292,Neutron
5961,6984,4336,Neutron
5962,6984,2720,Gamma
5963,6984,4608,Neutron
5964,6984,4472,Neutron
5965,6984,2704,Gamma
5966,2040,1336,Neutron
5967,2040,760,Gamma
5968,2040,1232,Neutron
5969,2040,800,Gamma
5970,1648,648,Gamma
5971,1648,1208,Neutron
5972,1648,620,Gamma
5973,1648,1184,Neutron
5974,1648,648,Gamma
5975,1648,1080,Neutron
5976,1648,1016,Neutron
5977,1648,1088,Neutron
5978,1648,648,Gamma
5979,4896,3136,Neutron
5980,4896,3004,Neutron
5981,4896,3024,Neutron
5982,4896,2952,Neutron
5983,4896,1936,Gamma
5984,4896,2996,Neutron
5985,8952,5832,Neutron
5986,8952,5444,Neutron
5987,3800,2448,Neutron
5988,3800,2456,Neutron
5989,3800,2384,Neutron
5990,6848,4312,Neutron
5991,6848,4136,Neutron
5992,6848,4260,Neutron
5993,6848,4200,Neutron
5994,2304,920,Gamma
5995,520,192,Gamma
5996,520,200,Gamma
5997,520,168,Gamma
5998,520,168,Gamma
5999,520,144,Gamma
6000,520,196,Gamma
6001,520,184,Gamma
6002,520,192,Gamma
6003,520,188,Gamma
6004,520,188,Gamma
6005,520,188,Gamma
6006,520,152,Gamma
6007,520,184,Gamma
6008,520,184,Gamma
6009,520,152,Gamma
6010,520,168,Gamma
6011,520,192,Gamma
6012,520,192,Gamma
6013,520,192,Gamma
6014,2144,792,Gamma
6015,2144,816,Gamma
6016,2144,804,Gamma
6017,6560,4072,Neutron
6018,6560,3992,Neutron
6019,6560,4148,Neutron
6020,4168,2612,Neutron
6021,4168,2632,Neutron
6022,4168,2624,Neutron
6023,4168,1600,Gamma
6024,4168,1624,Gamma
6025,4168,2564,Neutron
6026,4168,1632,Gamma
6027,1872,720,Gamma
6028,1872,732,Gamma
6029,1872,696,Gamma
6030,1872,724,Gamma
6031,1872,700,Gamma
6032,5008,1960,Gamma
6033,5008,3304,Neutron
6034,5008,3096,Neutron
6035,5008,3192,Neutron
6036,5008,3192,Neutron
6037,5008,3088,Neutron
6038,5008,3160,Neutron
6039,5008,3048,Neutron
6040,5008,3080,Neutron
6041,5008,3024,Neutron
6042,5008,3256,Neutron
6043,5008,1928,Gamma
6044,9760,3664,Gamma
6045,9760,3688,Gamma
6046,9760,3640,Gamma
6047,9760,5864,Neutron
6048,9760,3536,Gamma
6049,6648,4072,Neutron
6050,472,184,Gamma
6051,472,172,Gamma
6052,472,188,Gamma
6053,472,168,Gamma
6054,472,160,Gamma
6055,472,176,Gamma
6056,472,188,Gamma
6057,472,152,Gamma
6058,472,184,Gamma
6059,472,120,Gamma
6060,472,172,Gamma
6061,472,172,Gamma
6062,472,176,Gamma
6063,472,164,Gamma
6064,528,184,Gamma
6065,528,192,Gamma
6066,528,184,Gamma
6067,528,200,Gamma
6068,528,200,Gamma
6069,528,200,Gamma
6070,528,192,Gamma
6071,528,208,Gamma
6072,528,184,Gamma
6073,528,200,Gamma
6074,528,204,Gamma
6075,528,192,Gamma
6076,528,204,Gamma
6077,528,204,Gamma
6078,528,208,Gamma
6079,4760,2888,Neutron
6080,4760,2864,Neutron
6081,4760,3192,Neutron
6082,4760,3076,Neutron
6083,4760,3080,Neutron
6084,4760,2976,Neutron
6085,2440,964,Gamma
6086,2440,1600,Neutron
6087,4200,2548,Neutron
6088,4200,2656,Neutron
6089,4200,2664,Neutron
6090,4200,1664,Gamma
6091,4200,2616,Neutron
6092,4200,1640,Gamma
6093,4200,2820,Neutron
6094,4200,2604,Neutron
6095,7824,4856,Neutron
6096,7824,4872,Neutron
6097,4800,2992,Neutron
6098,4800,2952,Neutron
6099,4800,2940,Neutron
6100,4800,2928,Neutron
6101,4800,2968,Neutron
6102,4800,3152,Neutron
6103,1520,932,Neutron
6104,1520,592,Gamma
6105,1520,592,Gamma
6106,1520,976,Neutron
6107,1520,572,Gamma
6108,1520,1032,Neutron
6109,1520,568,Gamma
6110,1520,600,Gamma
6111,1520,592,Gamma
6112,1520,920,Neutron
6113,1520,1016,Neutron
6114,1520,572,Gamma
6115,1520,600,Gamma
6116,1520,960,Neutron
6117,1520,592,Gamma
6118,1520,1056,Neutron
6119,1520,584,Gamma
6120,5072,3140,Neutron
6121,5072,3304,Neutron
6122,5072,3368,Neutron
6123,5072,3196,Neutron
6124,5072,3344,Neutron
6125,5072,3344,Neutron
6126,5072,3348,Neutron
6127,5072,3060,Neutron
6128,6120,3848,Neutron
6129,6120,4016,Neutron
6130,6120,3704,Neutron
6131,6120,3696,Neutron
6132,6120,3984,Neutron
6133,6120,3936,Neutron
6134,6120,2440,Gamma
6135,6120,3804,Neutron
6136,7968,3144,Gamma
6137,7968,4872,Neutron
6138,4440,2896,Neutron
6139,4440,2920,Neutron
6140,4440,2744,Neutron
6141,4440,2832,Neutron
6142,4440,2724,Neutron
6143,4440,1712,Gamma
6144,4440,2712,Neutron
6145,4440,2868,Neutron
6146,4440,2792,Neutron
6147,4440,2856,Neutron
6148,3904,1552,Gamma
6149,3904,2384,Neutron
6150,3904,2508,Neutron
6151,3904,2608,Neutron
6152,3904,2360,Neutron
6153,3904,2568,Neutron
6154,3904,2432,Neutron
6155,3904,2592,Neutron
6156,3904,1552,Gamma
6157,6112,3832,Neutron
6158,6112,3872,Neutron
6159,6112,3728,Neutron
6160,5608,3368,Neutron
6161,5608,3456,Neutron
6162,5608,2240,Gamma
6163,5608,3368,Neutron
6164,5608,2240,Gamma
6165,5608,3456,Neutron
6166,7344,4472,Neutron
6167,7344,4464,Neutron
6168,7840,4956,Neutron
6169,7840,4712,Neutron
6170,7840,4860,Neutron
6171,7840,4736,Neutron
6172,3416,2160,Neutron
6173,3416,2104,Neutron
6174,3416,2148,Neutron
6175,3416,1352,Gamma
6176,3416,2136,Neutron
6177,7432,4488,Neutron
6178,7432,4716,Neutron
6179,7432,4496,Neutron
6180,7432,4508,Neutron
6181,7432,4464,Neutron
6182,7432,2828,Gamma
6183,7432,4496,Neutron
6184,5832,3508,Neutron
6185,5832,3648,Neutron
6186,5832,3596,Neutron
6187,5832,3528,Neutron
6188,5832,3544,Neutron
6189,5832,3672,Neutron
6190,5832,3700,Neutron
6191,608,240,Gamma
6192,608,240,Gamma
6193,608,236,Gamma
6194,608,220,Gamma
6195,608,224,Gamma
6196,608,240,Gamma
6197,608,208,Gamma
6198,608,224,Gamma
6199,608,224,Gamma
6200,608,232,Gamma
6201,608,176,Gamma
6202,608,236,Gamma
6203,608,240,Gamma
6204,608,368,Neutron
6205,608,240,Gamma
6206,608,188,Gamma
6207,8824,3452,Gamma
6208,8824,3408,Gamma
6209,2808,1868,Neutron
6210,2808,1820,Neutron
6211,2808,1848,Neutron
6212,2808,992,Gamma
6213,2808,1772,Neutron
6214,7816,4796,Neutron
6215,7816,4832,Neutron
6216,7816,4760,Neutron
6217,7816,4768,Neutron
6218,5824,3740,Neutron
6219,5824,3728,Neutron
6220,5824,3548,Neutron
6221,5824,3536,Neutron
6222,10344,6504,Neutron
6223,10344,3648,Gamma
6224,3472,1352,Gamma
6225,3472,2304,Neutron
6226,3472,2176,Neutron
6227,3472,2168,Neutron
6228,3472,2088,Neutron
6229,3472,1376,Gamma
6230,6496,3960,Neutron
6231,6496,3996,Neutron
6232,6496,4132,Neutron
6233,6496,2592,Gamma
6234,6496,3928,Neutron
6235,6496,3952,Neutron
6236,8368,5080,Neutron
6237,8368,3092,Gamma
6238,8368,5148,Neutron
6239,8368,3112,Gamma
6240,9672,3568,Gamma
6241,9672,3496,Gamma
6242,9672,5872,Neutron
6243,9672,5872,Neutron
6244,2016,800,Gamma
6245,2016,736,Gamma
6246,2016,792,Gamma
6247,7072,4296,Neutron
6248,7072,4544,Neutron
6249,7072,4388,Neutron
6250,4224,1660,Gamma
6251,4224,1672,Gamma
6252,4224,2656,Neutron
6253,4224,2628,Neutron
6254,9144,5516,Neutron
6255,9144,5672,Neutron
6256,9144,3644,Gamma
6257,4552,1804,Gamma
6258,4552,2768,Neutron
6259,4552,2816,Neutron
6260,4552,2928,Neutron
6261,8304,5020,Neutron
6262,8304,5056,Neutron
6263,8304,3296,Gamma
6264,8304,4992,Neutron
6265,6704,4160,Neutron
6266,6704,4256,Neutron
6267,6704,4308,Neutron
6268,6704,4196,Neutron
6269,6704,4128,Neutron
6270,6704,4192,Neutron
6271,6704,2664,Gamma
6272,6040,3792,Neutron
6273,6040,3804,Neutron
6274,6040,3696,Neutron
6275,6040,2376,Gamma
6276,10720,3344,Gamma
6277,10720,4088,Gamma
6278,10720,3944,Gamma
6279,8512,5124,Neutron
6280,8512,3164,Gamma
6281,8512,3080,Gamma
6282,584,216,Gamma
6283,584,224,Gamma
6284,584,228,Gamma
6285,584,224,Gamma
6286,584,208,Gamma
6287,584,184,Gamma
6288,584,208,Gamma
6289,584,200,Gamma
6290,584,216,Gamma
6291,584,224,Gamma
6292,584,360,Neutron
6293,584,224,Gamma
6294,584,224,Gamma
6295,584,232,Gamma
6296,584,216,Gamma
6297,584,192,Gamma
6298,584,372,Neutron
6299,584,360,Neutron
6300,584,200,Gamma
6301,584,200,Gamma
6302,584,232,Gamma
6303,584,200,Gamma
6304,584,200,Gamma
6305,584,184,Gamma
6306,5376,3284,Neutron
6307,5376,3288,Neutron
6308,5376,3284,Neutron
6309,5376,3344,Neutron
6310,5376,3344,Neutron
6311,5376,3280,Neutron
6312,5376,3364,Neutron
6313,5376,3232,Neutron
6314,5376,2140,Gamma
6315,5592,3576,Neutron
6316,5592,3424,Neutron
6317,5592,3496,Neutron
6318,5592,3532,Neutron
6319,5592,2104,Gamma
6320,5592,3556,Neutron
6321,5592,3588,Neutron
6322,5592,3400,Neutron
6323,2728,1088,Gamma
6324,2728,1764,Neutron
6325,2728,1768,Neutron
6326,3616,2384,Neutron
6327,3616,2408,Neutron
6328,3616,1400,Gamma
6329,3616,1348,Gamma
6330,3616,2196,Neutron
6331,3616,2224,Neutron
6332,3616,2256,Neutron
6333,3616,2236,Neutron
6334,3616,2352,Neutron
6335,3616,2256,Neutron
6336,2912,1872,Neutron
6337,2912,1064,Gamma
6338,2912,1772,Neutron
6339,2912,1880,Neutron
6340,2912,1140,Gamma
6341,2912,1136,Gamma
6342,2912,1976,Neutron
6343,2912,1792,Neutron
6344,2912,1932,Neutron
6345,6256,3800,Neutron
6346,6256,2464,Gamma
6347,6256,3864,Neutron
6348,6256,3796,Neutron
6349,4392,2700,Neutron
6350,4392,2912,Neutron
6351,4392,2712,Neutron
6352,4392,2672,Neutron
6353,4392,2648,Neutron
6354,4392,2920,Neutron
6355,4392,2708,Neutron
6356,4392,2800,Neutron
6357,4392,2992,Neutron
6358,4392,2752,Neutron
6359,4392,1744,Gamma
6360,4392,2736,Neutron
6361,4264,2596,Neutron
6362,4264,2872,Neutron
6363,4264,2620,Neutron
6364,4264,2696,Neutron
6365,4264,2576,Neutron
6366,4264,2824,Neutron
6367,6744,4096,Neutron
6368,6744,4088,Neutron
6369,6744,4420,Neutron
6370,6744,4176,Neutron
6371,6744,4172,Neutron
6372,5416,3464,Neutron
6373,5416,3360,Neutron
6374,5416,3400,Neutron
6375,9392,5856,Neutron
6376,4376,1664,Gamma
6377,4376,2856,Neutron
6378,4376,2840,Neutron
6379,4376,1632,Gamma
6380,4376,2760,Neutron
6381,4000,2528,Neutron
6382,4000,2488,Neutron
6383,4000,2552,Neutron
6384,4000,2428,Neutron
6385,4000,1568,Gamma
6386,4000,2584,Neutron
6387,4000,2704,Neutron
6388,4000,1560,Gamma
6389,4496,2848,Neutron
6390,4496,1752,Gamma
6391,4496,2852,Neutron
6392,4496,2828,Neutron
6393,4496,1776,Gamma
6394,4496,1776,Gamma
6395,4496,3072,Neutron
6396,4496,2772,Neutron
6397,4640,2788,Neutron
6398,4640,3008,Neutron
6399,4640,2996,Neutron
6400,4640,2936,Neutron
6401,4640,3224,Neutron
6402,8032,3208,Gamma
6403,8032,4976,Neutron
6404,3680,2224,Neutron
6405,3680,2308,Neutron
6406,3680,2400,Neutron
6407,3680,1456,Gamma
6408,3680,2296,Neutron
6409,3680,2352,Neutron
6410,3680,2240,Neutron
6411,8176,4968,Neutron
6412,3032,1944,Neutron
6413,3032,1896,Neutron
6414,3032,1892,Neutron
6415,3032,1200,Gamma
6416,3032,2080,Neutron
6417,3032,1920,Neutron
6418,3032,1864,Neutron
6419,3032,2020,Neutron
6420,9632,3568,Gamma
6421,9632,3504,Gamma
6422,9632,3736,Gamma
6423,9632,3664,Gamma
6424,4024,2608,Neutron
6425,4024,2424,Neutron
6426,4024,2608,Neutron
6427,4024,2416,Neutron
6428,4024,2544,Neutron
6429,4024,2724,Neutron
6430,4024,2488,Neutron
6431,4024,2608,Neutron
6432,4024,2440,Neutron
6433,4024,2524,Neutron
6434,4024,2532,Neutron
6435,4024,2556,Neutron
6436,4024,2448,Neutron
6437,4024,2504,Neutron
6438,4024,2648,Neutron
6439,3528,2328,Neutron
6440,3528,1368,Gamma
6441,3528,2240,Neutron
6442,3528,2344,Neutron
6443,3528,1392,Gamma
6444,4216,2668,Neutron
6445,4216,2532,Neutron
6446,4216,1640,Gamma
6447,4216,2560,Neutron
6448,4216,2588,Neutron
6449,4216,2628,Neutron
6450,4216,2776,Neutron
6451,3320,2168,Neutron
6452,3320,2000,Neutron
6453,3320,1256,Gamma
6454,6656,4188,Neutron
6455,6656,4028,Neutron
6456,6656,4024,Neutron
6457,6656,3996,Neutron
6458,6656,2640,Gamma
6459,6656,4032,Neutron
6460,1696,608,Gamma
6461,1696,636,Gamma
6462,1696,640,Gamma
6463,1696,1072,Neutron
6464,1696,664,Gamma
6465,1696,648,Gamma
6466,1696,664,Gamma
6467,7312,4640,Neutron
6468,7312,2872,Gamma
6469,7312,4656,Neutron
6470,6352,4260,Neutron
6471,6352,3996,Neutron
6472,6352,3880,Neutron
6473,6352,3856,Neutron
6474,6352,3856,Neutron
6475,3104,1232,Gamma
6476,3104,2000,Neutron
6477,3104,1952,Neutron
6478,3104,1204,Gamma
6479,3104,1096,Gamma
6480,3104,1240,Gamma
6481,10568,3288,Gamma
6482,10568,4028,Gamma
6483,10568,6540,Neutron
6484,4208,2660,Neutron
6485,4208,2680,Neutron
6486,4208,2700,Neutron
6487,4208,1568,Gamma
6488,4208,2744,Neutron
6489,4208,2708,Neutron
6490,4208,2568,Neutron
6491,8128,4896,Neutron
6492,8128,3192,Gamma
6493,6824,4176,Neutron
6494,6824,4304,Neutron
6495,6824,4388,Neutron
6496,6824,4232,Neutron
6497,6824,4280,Neutron
6498,6824,4324,Neutron
6499,4184,2640,Neutron
6500,4184,2516,Neutron
6501,4184,2608,Neutron
6502,4184,1592,Gamma
6503,4184,2720,Neutron
6504,4184,2744,Neutron
6505,4184,2624,Neutron
6506,4184,2544,Neutron
6507,9088,3624,Gamma
6508,8200,3240,Gamma
6509,8200,5064,Neutron
